CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA;ANO;VALOR_AJUSTADO
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.01.14;Equivalência patrimonial;-49981.0;N;2023;-52487.344589731554
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.01.14;Equivalência patrimonial;23635.0;N;2024;23635.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.01.15;Variação monetária e cambial;35371.0;N;2023;37144.71230034202
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.01.15;Variação monetária e cambial;47455.0;N;2024;47455.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.01.16;Provisões diversas;-34868.0;N;2023;-36616.48888887297
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.01.16;Provisões diversas;314349.0;N;2024;314349.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.01.17;Participação dos não-controladores;0.0;N;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.01.17;Participação dos não-controladores;0.0;N;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.01.18;Outros;53812.0;N;2023;56510.453713663876
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.01.18;Outros;26971.0;N;2024;26971.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02;Variações nos Ativos e Passivos;516942.0;S;2023;542864.5462656812
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02;Variações nos Ativos e Passivos;-286865.0;S;2024;-286865.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.01;Investimentos financeiros;16067.0;N;2023;16872.69493453946
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.01;Investimentos financeiros;-649344.0;N;2024;-649344.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.02;Instrumentos financeiros derivativos;101617.0;N;2023;106712.68072216945
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.02;Instrumentos financeiros derivativos;-142693.0;N;2024;-142693.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.03;Contas a receber;-22420.0;N;2023;-23544.272137447857
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.03;Contas a receber;-913134.0;N;2024;-913134.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.04;Financiamento a clientes;32889.0;N;2023;34538.250059256134
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.04;Financiamento a clientes;134368.0;N;2024;134368.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.05;Ativos de contrato;-39884.0;N;2023;-41884.020960301976
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.05;Ativos de contrato;-535042.0;N;2024;-535042.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.06;Estoques;-1572458.0;N;2023;-1651310.3959280546
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.06;Estoques;-1357756.0;N;2024;-1357756.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.07;Outros ativos;-560199.0;N;2023;-588290.7095060728
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.07;Outros ativos;-245720.0;N;2024;-245720.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.08;Fornecedores e Fornecedores - Acordos de financiamento;253197.0;N;2023;265893.8034070199
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.08;Fornecedores e Fornecedores - Acordos de financiamento;985592.0;N;2024;985592.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.09;Contas a pagar;352433.0;N;2023;370106.0866287761
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.09;Contas a pagar;92662.0;N;2024;92662.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.10;Passivos de contrato;2911413.0;N;2023;3057408.562734321
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.10;Passivos de contrato;4139550.0;N;2024;4139550.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.11;Impostos a recolher;487847.0;N;2023;512310.5499303089
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.11;Impostos a recolher;-314941.0;N;2024;-314941.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.12;Garantias financeiras;0.0;N;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.12;Garantias financeiras;0.0;N;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.13;Receitas diferidas;13801.0;N;2023;14493.064218060566
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.13;Receitas diferidas;20463.0;N;2024;20463.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.14;IR e CS pagos;-598205.0;N;2023;-628202.5563774307
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.14;IR e CS pagos;-569343.0;N;2024;-569343.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.15;Juros pagos;-859156.0;N;2023;-902239.1914594626
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.15;Juros pagos;-931527.0;N;2024;-931527.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.03;Outros;0.0;S;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.03;Outros;0.0;S;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02;Caixa Líquido Atividades de Investimento;-2249964.0;S;2023;-2362790.5760687212
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02;Caixa Líquido Atividades de Investimento;-3214108.0;S;2024;-3214108.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.01;Aquisições de imobilizado;-1187613.0;N;2023;-1247166.9788568628
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.01;Aquisições de imobilizado;-1068625.0;N;2024;-1068625.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.02;Baixa de imobilizado;95682.0;N;2023;100480.06452521347
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.02;Baixa de imobilizado;68873.0;N;2024;68873.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.03;Adições ao intangível;-954989.0;N;2023;-1002877.8280227116
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.03;Adições ao intangível;-1445222.0;N;2024;-1445222.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.04;Adições investimentos em subsidiárias e coligadas, líquido do caixa adquirido;-124305.0;N;2023;-130538.39197348153
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.04;Adições investimentos em subsidiárias e coligadas, líquido do caixa adquirido;-95405.0;N;2024;-95405.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.05;Baixa investimentos em subsidiárias e coligadas;0.0;N;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.05;Baixa investimentos em subsidiárias e coligadas;0.0;N;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.06;Aquisição de investimentos financeiros;-594173.0;N;2023;-623968.3679181002
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.06;Aquisição de investimentos financeiros;-1450874.0;N;2024;-1450874.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.07;Alienação de investimentos financeiros;579904.0;N;2023;608983.8353967245
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.07;Alienação de investimentos financeiros;476791.0;N;2024;476791.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.08;Alienação de investimento;201865.0;N;2023;211987.71164254737
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.08;Alienação de investimento;0.0;N;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.09;Recebimento (concessão) de empréstimos;-296510.0;N;2023;-311378.7748204578
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.09;Recebimento (concessão) de empréstimos;297483.0;N;2024;297483.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.10;Dividendos recebidos;30175.0;N;2023;31688.153958407187
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.10;Dividendos recebidos;2871.0;N;2024;2871.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03;Caixa Líquido Atividades de Financiamento;-1723124.0;S;2023;-1809531.6852171144
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03;Caixa Líquido Atividades de Financiamento;-1911350.0;S;2024;-1911350.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.01;Empréstimos obtidos;9926131.0;N;2023;10423886.241568128
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.01;Empréstimos obtidos;4216459.0;N;2024;4216459.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.02;Financiamentos pagos;-11561264.0;N;2023;-12141014.534740364
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.02;Financiamentos pagos;-6375637.0;N;2024;-6375637.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.03;Aumento de capital;46902.0;N;2023;49253.94521813468
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.03;Aumento de capital;0.0;N;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.04;Dividendos e juros sobre capital próprio;-66646.0;N;2023;-69988.02680072926
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.04;Dividendos e juros sobre capital próprio;0.0;N;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.05;Recebimento na oferta de ações de controlada;0.0;N;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.05;Recebimento na oferta de ações de controlada;363608.0;N;2024;363608.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.06;Custos na oferta de ações de controlada;0.0;N;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.06;Custos na oferta de ações de controlada;-13061.0;N;2024;-13061.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.07;Pagamentos de arrendamentos;-68247.0;N;2023;-71669.31046228386
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.07;Pagamentos de arrendamentos;-102719.0;N;2024;-102719.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;-453811.0;S;2023;-476567.7824695517
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;1398210.0;S;2024;1398210.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;-1599767.0;S;2023;-1679988.8316016302
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;1805193.0;S;2024;1805193.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;9473295.0;S;2023;9948342.35139715
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;7873528.0;S;2024;7873528.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;7873528.0;S;2023;8268353.51979552
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;9678721.0;S;2024;9678721.0
