CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA;ANO
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02;Ativo Não Circulante;22885113.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01;Ativo Realizável a Longo Prazo;2151306.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01;Ativo Realizável a Longo Prazo;2465075.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;886901.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;823251.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04;Contas a Receber;274728.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04;Contas a Receber;279544.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.01;Clientes;11862.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.01;Clientes;16346.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.03;Financiamento a clientes;262866.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.03;Financiamento a clientes;263198.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.04;Contas a receber vinculadas;0.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.04;Contas a receber vinculadas;0.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.05;Estoques;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.05;Estoques;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.07;Tributos Diferidos;251064.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.07;Tributos Diferidos;666571.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;251064.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;666571.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.08;Despesas Antecipadas;50201.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.08;Despesas Antecipadas;80988.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10;Outros Ativos Não Circulantes;688412.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10;Outros Ativos Não Circulantes;614721.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.03;Tributos a recuperar;306373.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.03;Tributos a recuperar;245505.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.04;Outros ativos;348647.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.04;Outros ativos;357676.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.05;Depósitos em garantia;0.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.05;Depósitos em garantia;0.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.06;Instrumentos financeiros derivativos;29983.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.06;Instrumentos financeiros derivativos;0.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.07;Ativos de contrato;3409.0000000000;N;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.07;Ativos de contrato;11540.0000000000;N;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02;Investimentos;64196.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02;Investimentos;136440.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01;Participações Societárias;64196.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01;Participações Societárias;136440.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.01;Participações em Coligadas;64196.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.01;Participações em Coligadas;136440.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03;Imobilizado;8944690.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03;Imobilizado;8998618.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.01;Imobilizado em Operação;8605079.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.01;Imobilizado em Operação;8572641.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.02;Direito de Uso em Arrendamento;339611.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.02;Direito de Uso em Arrendamento;425977.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04;Intangível;11721435.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04;Intangível;11284980.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.01;Intangíveis;11721435.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.01;Intangíveis;11284980.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S;2023
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.02;Goodwill;0.0000000000;S;2022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.02;Goodwill;0.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1;Ativo Total;52201228.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1;Ativo Total;73219718.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01;Ativo Circulante;29316115.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01;Ativo Circulante;40326906.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.01;Caixa e Equivalentes de Caixa;7887311.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.01;Caixa e Equivalentes de Caixa;9678721.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02;Aplicações Financeiras;2525758.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02;Aplicações Financeiras;3961465.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;820645.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;844940.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;820645.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;844940.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;1696928.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;209121.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;8185.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;2907404.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03;Contas a Receber;1094033.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03;Contas a Receber;2061890.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01;Clientes;1094033.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01;Clientes;2061890.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01.01;Contas a receber;1053609.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01.01;Contas a receber;1986223.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01.02;Financiamento a clientes;40424.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01.02;Financiamento a clientes;75667.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01.03;Contas a receber vinculadas;0.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01.03;Contas a receber vinculadas;0.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.04;Estoques;12761730.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.04;Estoques;18181138.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.05;Ativos Biológicos;0.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.05;Ativos Biológicos;0.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.06;Tributos a Recuperar;1335841.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.06;Tributos a Recuperar;1421883.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.06.01;Tributos Correntes a Recuperar;1335841.0000000000;S;2023
