CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA;ANO
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.03;Contas a receber;-22420.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.03;Contas a receber;-913134.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.04;Financiamento a clientes;32889.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.04;Financiamento a clientes;134368.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.05;Ativos de contrato;-39884.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.05;Ativos de contrato;-535042.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.06;Estoques;-1572458.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.06;Estoques;-1357756.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.07;Outros ativos;-560199.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.07;Outros ativos;-245720.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.08;Fornecedores e Fornecedores - Acordos de financiamento;253197.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.08;Fornecedores e Fornecedores - Acordos de financiamento;985592.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.09;Contas a pagar;352433.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.09;Contas a pagar;92662.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.10;Passivos de contrato;2911413.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.10;Passivos de contrato;4139550.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.11;Impostos a recolher;487847.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.11;Impostos a recolher;-314941.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.12;Garantias financeiras;0.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.12;Garantias financeiras;0.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.13;Receitas diferidas;13801.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.13;Receitas diferidas;20463.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.14;IR e CS pagos;-598205.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.14;IR e CS pagos;-569343.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.02.15;Juros pagos;-859156.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.02.15;Juros pagos;-931527.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.01.03;Outros;0.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.01.03;Outros;0.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02;Caixa Líquido Atividades de Investimento;-2249964.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02;Caixa Líquido Atividades de Investimento;-3214108.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.01;Aquisições de imobilizado;-1187613.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.01;Aquisições de imobilizado;-1068625.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.02;Baixa de imobilizado;95682.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.02;Baixa de imobilizado;68873.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.03;Adições ao intangível;-954989.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.03;Adições ao intangível;-1445222.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.04;Adições investimentos em subsidiárias e coligadas, líquido do caixa adquirido;-124305.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.04;Adições investimentos em subsidiárias e coligadas, líquido do caixa adquirido;-95405.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.05;Baixa investimentos em subsidiárias e coligadas;0.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.05;Baixa investimentos em subsidiárias e coligadas;0.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.06;Aquisição de investimentos financeiros;-594173.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.06;Aquisição de investimentos financeiros;-1450874.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.07;Alienação de investimentos financeiros;579904.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.07;Alienação de investimentos financeiros;476791.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.08;Alienação de investimento;201865.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.08;Alienação de investimento;0.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.09;Recebimento (concessão) de empréstimos;-296510.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.09;Recebimento (concessão) de empréstimos;297483.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.10;Dividendos recebidos;30175.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.10;Dividendos recebidos;2871.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03;Caixa Líquido Atividades de Financiamento;-1723124.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03;Caixa Líquido Atividades de Financiamento;-1911350.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.01;Empréstimos obtidos;9926131.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.01;Empréstimos obtidos;4216459.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.02;Financiamentos pagos;-11561264.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.02;Financiamentos pagos;-6375637.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.03;Aumento de capital;46902.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.03;Aumento de capital;0.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.04;Dividendos e juros sobre capital próprio;-66646.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.04;Dividendos e juros sobre capital próprio;0.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.05;Recebimento na oferta de ações de controlada;0.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.05;Recebimento na oferta de ações de controlada;363608.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.06;Custos na oferta de ações de controlada;0.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.06;Custos na oferta de ações de controlada;-13061.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.07;Pagamentos de arrendamentos;-68247.0000000000;N;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.07;Pagamentos de arrendamentos;-102719.0000000000;N;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;-453811.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;1398210.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;-1599767.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;1805193.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;9473295.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;7873528.0000000000;S;2024
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;7873528.0000000000;S;2023
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;9678721.0000000000;S;2024
